Rank,Game_Career,Game_Team,Week,Date,Team,Opponent,GS,Completions,Attempts,Completion_Pct,Pass_Yds,Pass_TD,INT,Yards_per_Attempt,Adj_Yards_per_Attempt,Passer_Rating,Sacks,Sack_Yards,Rush_Att,Rush_Yds,Rush_TD,Yards_per_Rush,Fumbles,Fantasy_Points,Season,QB
220.0,220.0,7.0,7,2022-10-23,GB,WAS,*,23,35,65.7,194,2,0,5.5,6.69,99.0,0,0.0,0,0,0,,1,13.76,2022,Aaron Rodgers
221.0,221.0,8.0,8,2022-10-30,GB,BUF,*,19,30,63.3,203,2,1,6.8,6.6,91.4,2,13.0,1,11,0,11.0,0,15.219999999999999,2022,Aaron Rodgers
222.0,222.0,9.0,9,2022-11-06,GB,DET,*,23,43,53.5,291,1,3,6.8,4.09,53.5,1,8.0,4,40,0,10.0,0,13.64,2022,Aaron Rodgers
223.0,223.0,10.0,10,2022-11-13,GB,DAL,*,14,20,70.0,224,3,0,11.2,14.2,146.7,2,16.0,2,4,0,2.0,1,19.36,2022,Aaron Rodgers
224.0,224.0,11.0,11,2022-11-17,GB,TEN,*,24,39,61.5,227,2,0,5.8,6.85,94.7,1,12.0,0,0,0,,0,17.08,2022,Aaron Rodgers
225.0,225.0,12.0,12,2022-11-27,GB,PHI,*,11,16,68.8,140,2,2,8.8,5.63,95.8,3,17.0,1,-1,0,-1.0,0,9.5,2022,Aaron Rodgers
226.0,226.0,13.0,13,2022-12-04,GB,CHI,*,18,31,58.1,182,1,0,5.9,6.52,85.7,0,0.0,3,4,0,1.3,0,11.680000000000001,2022,Aaron Rodgers
227.0,227.0,14.0,15,2022-12-19,GB,LAR,*,22,30,73.3,229,1,1,7.6,6.8,92.2,3,22.0,3,-3,0,-1.0,0,10.86,2022,Aaron Rodgers
228.0,228.0,15.0,16,2022-12-25,GB,MIA,*,24,38,63.2,238,1,1,6.3,5.61,78.6,2,16.0,7,18,0,2.6,1,11.32,2022,Aaron Rodgers
229.0,229.0,16.0,17,2023-01-01,GB,MIN,*,15,24,62.5,159,1,0,6.6,7.46,95.7,1,16.0,1,2,1,2.0,0,16.56,2023,Aaron Rodgers
230.0,230.0,17.0,18,2023-01-08,GB,DET,*,17,27,63.0,205,1,1,7.6,6.67,83.1,2,17.0,3,10,0,3.3,0,11.2,2023,Aaron Rodgers
231.0,231.0,1.0,1,2023-09-11,NYJ,BUF,*,0,1,0.0,0,0,0,0.0,0.0,39.6,1,10.0,0,0,0,,0,0.0,2023,Aaron Rodgers
232.0,232.0,1.0,1,2024-09-09,NYJ,SF,*,13,21,61.9,167,1,1,8.0,6.76,82.8,1,5.0,1,-1,0,-1.0,0,8.58,2024,Aaron Rodgers
233.0,233.0,2.0,2,2024-09-15,NYJ,TEN,*,18,30,60.0,176,2,0,5.9,7.2,98.7,2,12.0,2,1,0,0.5,0,15.139999999999999,2024,Aaron Rodgers
