Rank,Game_Career,Game_Team,Week,Date,Team,Opponent,GS,Completions,Attempts,Completion_Pct,Pass_Yds,Pass_TD,INT,Yards_per_Attempt,Adj_Yards_per_Attempt,Passer_Rating,Sacks,Sack_Yards,Rush_Att,Rush_Yds,Rush_TD,Yards_per_Rush,Fumbles,Fantasy_Points,Season,QB
44.0,44.0,15.0,16,2012-12-22,DET,ATL,*,37,56,66.1,443,0,1,7.9,7.11,82.7,0,0,1,2,0,2.0,0,15.919999999999998,2012,Mathew Stafford
45.0,45.0,16.0,17,2012-12-30,DET,CHI,*,24,42,57.1,272,3,1,6.5,6.83,90.6,1,17,3,9,0,3.0,2,17.78,2012,Mathew Stafford
46.0,46.0,1.0,1,2013-09-08,DET,MIN,*,28,43,65.1,357,2,1,8.3,8.19,96.8,0,0,6,-3,0,-0.5,1,17.98,2013,Mathew Stafford
47.0,47.0,2.0,2,2013-09-15,DET,ARI,*,24,36,66.7,278,2,0,7.7,8.83,108.3,1,5,2,1,0,0.5,1,17.22,2013,Mathew Stafford
48.0,48.0,3.0,3,2013-09-22,DET,WAS,*,25,42,59.5,385,2,1,9.2,9.05,95.8,1,7,1,2,0,2.0,0,21.599999999999998,2013,Mathew Stafford
49.0,49.0,4.0,4,2013-09-29,DET,CHI,*,23,35,65.7,242,1,1,6.9,6.2,83.3,1,14,5,8,1,1.6,2,14.48,2013,Mathew Stafford
50.0,50.0,5.0,5,2013-10-06,DET,GB,*,25,40,62.5,262,1,0,6.6,7.05,89.8,5,40,1,-1,0,-1.0,1,12.38,2013,Mathew Stafford
51.0,51.0,6.0,6,2013-10-13,DET,CLE,*,25,43,58.1,248,4,1,5.8,6.58,95.9,1,0,2,6,0,3.0,0,24.520000000000003,2013,Mathew Stafford
52.0,52.0,7.0,7,2013-10-20,DET,CIN,*,28,51,54.9,357,3,0,7.0,8.18,96.6,0,0,0,0,0,,0,26.28,2013,Mathew Stafford
53.0,53.0,8.0,8,2013-10-27,DET,DAL,*,33,48,68.8,488,1,2,10.2,8.71,91.3,1,8,3,12,1,4.0,0,26.72,2013,Mathew Stafford
54.0,54.0,9.0,10,2013-11-10,DET,CHI,*,18,35,51.4,219,3,1,6.3,6.69,87.7,0,0,2,-1,0,-0.5,1,16.659999999999997,2013,Mathew Stafford
55.0,55.0,10.0,11,2013-11-17,DET,PIT,*,19,46,41.3,362,2,1,7.9,7.76,74.7,2,18,3,24,0,8.0,0,22.88,2013,Mathew Stafford
56.0,56.0,11.0,12,2013-11-24,DET,TB,*,26,46,56.5,297,3,4,6.5,3.85,61.6,2,11,2,6,0,3.0,0,16.480000000000004,2013,Mathew Stafford
57.0,57.0,12.0,13,2013-11-28,DET,GB,*,22,35,62.9,330,3,2,9.4,8.57,98.5,1,10,1,8,0,8.0,1,20.0,2013,Mathew Stafford
58.0,58.0,13.0,14,2013-12-08,DET,PHI,*,10,25,40.0,151,0,0,6.0,6.04,60.6,0,0,6,-1,0,-0.2,5,-4.06,2013,Mathew Stafford
